seed,mean_r2,std_r2,mean_spearman,std_spearman,mean_pearson,std_pearson,mean_mse,std_mse,mean_eng_selected,mean_regional_qct_selected,mean_eng_extra_selected
41,0.29393849034599406,0.008387671100035582,0.5287384849533101,0.009706462742511612,0.543086666433972,0.008076979033866146,79.81660012006098,0.8254935973268631,0.0,0.0,0.0
42,0.2911273329185341,0.010775225314798437,0.5262847982522936,0.0074230566021895195,0.5410191638932231,0.010734748410348976,80.0948583999589,1.8415273210969392,0.0,0.0,0.0
43,0.29133166810258493,0.018598633961398943,0.5250790781825321,0.018573204520931835,0.5404087107720832,0.01814325186768447,80.1305820262082,2.144919897589968,0.0,0.0,0.0
44,0.29153242603405854,0.01172447250400249,0.5261547348208669,0.012797014999521829,0.5409360928420419,0.01151489309228499,80.10032588374531,1.5703459456195275,0.0,0.0,0.0
45,0.287666938936451,0.0038880517304538753,0.5231425101906938,0.005519177716358017,0.5371011176233959,0.003981590694679451,80.5384645462895,1.251732230797596,0.0,0.0,0.0
