seed,mean_r2,std_r2,mean_spearman,std_spearman,mean_pearson,std_pearson,mean_mse,std_mse,mean_eng_selected,mean_regional_qct_selected,mean_eng_extra_selected
41,0.2574523043513107,0.007980912354419615,0.49569476174585836,0.012437635787231359,0.5094795853465961,0.008705071132633534,83.94527393487014,1.1143413274322291,0.0,0.0,0.0
42,0.25708733866249434,0.007274537245712259,0.49485556446712886,0.0062999088000730945,0.5101877421666707,0.007958064451618547,83.94448476501128,1.8429821761459884,0.0,0.0,0.0
43,0.26077538045217413,0.014959642940735745,0.49622564607877717,0.018525447727722095,0.5131504332747163,0.01642260466839406,83.5834374846402,1.6335670879611655,0.0,0.0,0.0
44,0.25926051643391684,0.007159371930120776,0.495707091385947,0.006645683131963615,0.511591985127031,0.00777234502252194,83.74731619336973,1.057243063810615,0.0,0.0,0.0
45,0.25927478047994634,0.008904119237371968,0.4960171469355602,0.010229948531359579,0.5116322830806347,0.010036264224075725,83.74115689615819,1.1173278694086053,0.0,0.0,0.0
