seed,mean_r2,std_r2,mean_spearman,std_spearman,mean_pearson,std_pearson,mean_mse,std_mse,mean_eng_selected,mean_regional_qct_selected,mean_eng_extra_selected
41,0.2959835693662195,0.009237411976627785,0.5296807654653382,0.011387132079272888,0.5443864462292456,0.008696648232877555,79.58510972625126,0.9113833184315752,0.0,0.0,0.0
42,0.2925671713709388,0.013457845235871924,0.527166288830429,0.007847854666004767,0.5418569504469597,0.012833666084231933,79.93004330169288,1.962784353337355,0.0,0.0,0.0
43,0.2923703847042848,0.018413854618631542,0.5258570214156955,0.018411783227225646,0.5409156823182967,0.01748971161037772,80.0133643129765,2.132733249730624,0.0,0.0,0.0
44,0.29482088056314365,0.013157422396063607,0.529166076033588,0.013266178745102886,0.5435692090621759,0.012591516907111572,79.7269728632493,1.6325010247347047,0.0,0.0,0.0
45,0.2926741900360036,0.004479123374252098,0.5272289673229567,0.002832888342808133,0.5414670578214277,0.0044398786154761965,79.97092060052941,1.1781417815715045,0.0,0.0,0.0
